410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,label
1.8477280439559383,1.579683450740979,1.4482831270735457,1.5866055571520676,1.6286646985779063,1.573734856986359,2.326572758048056,2.1229177185639774,1.10598354714152,2.013213708110159,1.1435195443566037,1.8459184222533498,1.068582478777088,1.040550024932857,1.101345252439613,1.1202586206581013,1.3698943467735667,1.1743152830809436,PET
1.717348688227721,2.0345290520685997,1.9530365577117832,2.172411635416488,2.050770793805259,1.9568798972701105,1.884159041004291,1.9998267771070213,2.367786257767339,1.8634169723891585,2.1864187519641716,1.6890031647817154,1.8848251764776338,1.6667220418764948,1.9615682344596126,1.5306463476231618,1.5704300956446002,1.1776791582746626,PET
1.7062728562961937,1.7763422718273667,1.7247064147143791,1.7036916029395153,1.598811692857184,1.4984573482246255,1.8870890391972464,2.30504526195462,1.409139896371477,2.1629901716507454,1.1747353738074071,1.847770870577273,1.1637901747096957,1.1657978536595255,1.296935674910394,1.2931447721011333,2.156281206958751,1.292854723159678,PET
1.1839565916681059,1.2328431592555302,1.148458668146034,1.2012868801134051,1.1584038270277721,1.094326607588375,1.2928751832066518,1.3055470732432344,1.179119418028075,1.2591492738244878,1.244541244543459,1.1517622877458347,1.1585501043596294,1.0334222516092155,1.1786443731545213,1.0573797881562104,1.1770504977405818,1.0608412555994,PET
1.0890874542551325,1.1605944564856885,1.148443740891772,1.1512449685418025,1.2048076512095698,1.1656072408604594,1.101798823118518,1.094896055409409,1.3710971995857935,1.088678872993134,1.3541569033351633,1.074138162686032,1.3019996717990237,1.1654807604049178,1.1964929539929394,1.1149282480179967,1.1764275735986116,1.0556587533983235,PET
1.2407756990627214,1.4548603515925034,1.4022528270831496,1.448233427095424,1.4157656889259123,1.3464409452643402,1.1243482821381356,1.3595656916785261,1.3865825114253336,1.3184010463648301,1.3295372747165644,1.1556480423566464,1.2563592202778646,1.1700005607451127,1.296634988953907,1.1237554781755534,1.3764753332434307,1.0580277904914301,PET
1.3070344153132822,1.3150665714887064,1.3531054763873684,1.1776919362030975,1.2285026569760698,1.2053549077253998,1.0628779648299416,1.2075604092509913,1.1865874165035488,1.2523874651973472,1.1661260904774475,1.1403215715388058,1.1721153834572466,1.1678612162909212,1.1984211742143405,1.1575110529414512,1.3479830581305847,1.001138846061688,PET
1.4989120559813836,1.757685886674135,1.753108920469755,1.7761870236379698,1.8281057166642845,1.776714263781915,1.6478066112784766,1.6680373214525166,2.013093520315694,1.6362366177052916,1.8256512817859092,1.4070459189942393,1.7112280930831818,1.5303468680603547,1.696311712805564,1.3475585408236888,1.3971656135347976,1.1086540973497678,PET
1.3137426045339626,1.213802844952501,1.2043856760511202,1.1981661608333458,1.1678461388719308,1.161241030749346,1.1780137400376027,1.136796583852606,1.2987200099716958,1.1461443782657608,1.384020027576898,1.0920821201126691,1.1440086186557576,1.166177482552779,1.3767859859790474,1.5920695655156105,1.199580985003749,0.9971518741926042,PET
0.9073056339130664,1.1050026585523678,1.232228325294202,1.1231681471418222,1.352784811130411,1.356208504939536,1.7442026039722462,1.7227720684174213,1.9359804848836881,1.6164502078359084,1.283969505118209,1.7165884291148756,1.4265094824859146,1.333433887276368,1.4884925821093986,1.21097057771578,1.6758784509397848,1.0963785348041724,PET
2.14375543628111,2.078121791275219,2.0783936030046815,2.0930994654484847,2.327486902771704,2.202111188400808,1.8694618725843624,1.7836069602541709,1.9719430671083351,1.669720706121477,1.6834359362326008,1.48134188990909,1.5679378545165614,1.5013345312486162,2.1034174504607615,2.291458579352916,1.6001021494229999,1.1084718887155194,PET
1.7635176044108887,2.301567733419143,2.7437622154255963,2.2353623309357697,2.7380621439765074,2.7993869572575174,2.6196915547300086,2.2153891257771323,2.4633877412401706,1.7065893345268528,4.215626801102121,2.304442551203332,1.9486901193307935,1.9981879848679729,2.3964637607866277,3.2920718363862047,2.155249881711646,1.2254875161731102,PP
1.2893561654658436,1.253287256680738,1.262230343550465,1.352145554286258,1.6722004707094151,2.05172194642246,2.2236860192794023,2.049978562511565,2.152523046114636,1.8890436691350674,3.1076854918256203,1.829929906795923,1.7412959155571561,1.498668607146286,1.9850946015136108,2.9358367465511925,1.8011941212970588,1.222403932688014,PP
1.2387857384926546,1.2326090711899205,1.307490253718308,1.2093593321705116,1.2440303496065628,1.2463995221834658,1.0460527863239364,1.070958749150504,1.1557790085616033,1.0870017157165526,1.3525714059718,1.0767332076441753,1.1582601002467858,1.1678709624457309,1.101791346666289,0.9965845482285128,1.1770875488766719,1.0619085991965163,PP
1.6923168761709066,1.576684537447735,1.5424288348768498,1.5812869760733022,1.626628739002526,1.637506425496272,1.8186387421076105,1.7707545165865703,1.66554869747774,1.6554707096984187,2.069658434096211,1.617096375158729,1.4457258529884403,1.3371638497233946,1.597881176596042,1.9427966817335465,1.5701720471559677,1.1729218846313891,PP
1.8028971929098225,1.7432445029717696,1.7305069500525536,1.681292994118749,1.7269076152941127,1.6382194671144328,1.7565671288247833,1.7181877212339698,1.7848933147076813,1.6173516497828482,2.1802743900938424,1.534014739771283,1.5945564666410943,1.5017826329063255,1.7015869422271799,1.8804243378369006,1.56712315861542,1.178278311727043,PP
1.917246632326702,2.5353481884609517,2.6098802169208373,2.033800387276801,2.444634908345736,2.2287436517621413,1.7274715602974438,1.9285025397073192,2.101475489348648,1.7904669521347256,2.2070847712195243,1.7539606638311387,2.057854572512675,1.6679645365924565,1.7300633414230635,1.8017177884116828,1.9974389911092485,1.3380637964798172,PP
1.3572273849831404,1.4924122093645174,1.5614421551991595,1.317764311495476,1.4025216896329247,1.3799329931636566,1.0470726207012697,1.1242715191365265,1.3230233833592622,1.1296805669054286,1.421274740056049,1.0745673683488528,1.3023838168343576,1.1681763688772435,1.2003233260963293,1.0608878471080874,1.1748038743665878,1.0606557132342045,PP
1.526000795762196,1.6776477459780132,1.750472375141409,1.5519294661115621,1.6254307315514056,1.5924005167927477,1.2055812284542367,1.3822630438733892,1.5447663117160446,1.3738713581418915,1.617779343560274,1.2291437455052898,1.439566932243126,1.3308995965153798,1.3979241280912444,1.1733914196926736,1.3705505139069258,1.058421439925932,PP
2.0286667143261545,2.224537067741503,2.703152460807279,2.3659113435651267,2.3583599185493456,2.345083338886731,2.557572389849767,2.261996529696708,2.3378330440986916,2.0934293038087883,3.803819441789156,2.0833232649105335,2.027963663162869,1.8329172210525082,2.1995228212289257,3.334034962534572,2.0028137162530215,1.3384212185614073,PP
2.8737579632599966,3.076640268891634,3.812915487503489,3.304368019259193,3.3573468243590434,3.358928119119485,3.5418372215203275,3.0962927580176265,3.202823285430862,2.8517164032143256,5.58454917792952,2.826925422592528,2.6229776771735835,2.3326855870945016,2.9035951101990958,4.803941878010112,2.598326921258667,1.4614389973648834,PP
1.2994224789410416,1.4260349624602824,1.3251333590985197,1.5327951943566984,1.563840912526835,1.468326713486205,1.7902482021660349,1.5641173768239263,1.6605068327267192,1.4269893213110854,1.2764446830440943,1.3838155425087,1.3063371779541857,1.330624574602285,1.5499972137175613,1.4674963762164945,1.3689506625849104,1.056323312957601,PP
1.5870337014446232,1.807361373124507,1.749652226017046,2.102293365846333,2.207055080575322,1.9274984411677976,1.8191582572212304,1.8226800968196835,1.8898205045187455,1.744453164099663,1.7841239142185803,1.4604460347709702,1.5932909211910893,1.4966698442233222,1.6990597379039099,1.633260406098902,1.5704474483874333,1.1731912858505174,PP
1.7645707087892322,2.3000363262787675,2.7511256211408734,2.2352383169860914,2.7408947854663466,2.7999346741162467,2.625946060964649,2.2137672077143806,2.4663730917391384,1.7079060078139205,4.212595013875038,2.3106288843564493,1.9476482189035174,1.9962048439441902,2.4029036571299147,3.2952690015002086,2.15362292366907,1.2269959517304188,PP
1.289964463356953,1.2527723865541445,1.2589263639094572,1.3543241730897422,1.6695862792804539,2.050270903896246,2.21776040402407,2.051804091556714,2.1517883466877796,1.8868110163101282,3.110042215387145,1.8349809584651224,1.7362476226603503,1.4992143531862767,1.9822024436382588,2.9348162402792313,1.803393570119349,1.2224079086933708,PP
1.2380126070181836,1.2316474907060484,1.302432285404709,1.206650730589145,1.2457201129941367,1.2471525739594902,1.0528993193257667,1.0723174702773046,1.152273484410729,1.0887338500850643,1.352473953243525,1.075014433673008,1.162633674634062,1.163908518365018,1.099652499261568,0.9966092551474858,1.1726196882505013,1.0624227142901048,PP
1.6907472637047265,1.579207828465515,1.546291452462809,1.5833867725708424,1.6251553217834387,1.6349061766491138,1.8215680213905494,1.7720419095376791,1.6652670050084875,1.6534226367813982,2.0685461146115665,1.6190866619384696,1.4518414980897252,1.3341865433698477,1.5966533284182804,1.9411584989209743,1.5686890594016385,1.1744137639325951,PP
1.7965240030024994,1.7458751923949891,1.729099316810471,1.6864007575610955,1.7240129990841249,1.6402835706097914,1.7564152902659809,1.7218438568417005,1.7864952489918278,1.61424870251366,2.1778815362673067,1.5274738818994313,1.5942623546674457,1.5021156748236673,1.702362282940251,1.8817256041283115,1.5714461478044444,1.1737201860889839,PP
1.913939866158291,2.536523618141187,2.608384315306673,2.033457932045276,2.442985323254951,2.226698430703575,1.7278829190038822,1.9290913799457448,2.1032916547740297,1.7896080983095446,2.2087090378364405,1.7464419420433017,2.0577460203332087,1.666332450720159,1.7286459248842492,1.8031127303316719,2.0017486753587312,1.3452393519989523,PP
1.3577270253684584,1.4917872258960823,1.5679019220476909,1.313156027107533,1.402070912811908,1.3797819922886096,1.0489966790853609,1.122383074834204,1.3291047488547556,1.1249771846859429,1.422865289178144,1.0755903637299635,1.3014560990768858,1.1702887784109892,1.2039287081893477,1.0617716149153145,1.1736305521960955,1.0615239512403354,PP
1.5263681618109586,1.6754141294294744,1.746290510416117,1.5489355300076306,1.6272263938987348,1.5942292394591175,1.2007196231822679,1.3853696477418198,1.54543542847128,1.3711132016117091,1.6151621428919642,1.2346691421565772,1.4430846364182308,1.3313322870114928,1.3971355117204476,1.1787365089703694,1.3701012731333462,1.0616026170428456,PP
2.0235728769571053,2.221135573625139,2.7043531576260698,2.3673733989489816,2.3600999589658036,2.341908447393254,2.56323912935507,2.259361428150887,2.3429173950426683,2.0920888792360333,3.805644474720322,2.086601920650019,2.030114519768119,1.8318969111143533,2.201338564965202,3.3316927749323098,2.0024772398401525,1.3435037615035745,PP
2.871539803205797,3.0789503771834714,3.8060763635679713,3.304349649059197,3.361994084991678,3.3544219423756525,3.5402830330207795,3.1011278741355204,3.2000476283133947,2.8494084250428835,5.584865841810711,2.8293382501813262,2.6202640405485647,2.336392908491795,2.902015966088099,4.800811904860295,2.5982327565954186,1.4610947546857145,PP
1.294678023642696,1.4295978604968729,1.328199959428557,1.5334855920695885,1.5618341691799908,1.4660315217895303,1.7862258133212943,1.5656584661194382,1.6597195462245726,1.4318881319037229,1.2784076351442755,1.388258823677306,1.3029240557690016,1.3372799542412208,1.5487891326898646,1.4721141436932852,1.3717894453921786,1.0553848221078654,PP
1.5871844165436615,1.812226207942316,1.742763529320405,2.1001494000242134,2.213194970607934,1.9260104875314632,1.8163075593322726,1.8187734644768379,1.8837192559659395,1.7476697116077053,1.7840142517229531,1.4583365967228004,1.5980788205436274,1.5039388928562112,1.7021014307461229,1.6319688950075086,1.5662015697929454,1.1790969676234777,PP
1.7618235856972058,2.3019568643086976,2.7488044453929446,2.2398173698899577,2.740802381496166,2.8058529625608672,2.619186978478351,2.2203324432461584,2.461693125308281,1.7116148728761773,4.218618159245407,2.3107225116934185,1.9430095518736328,2.003987975951197,2.396249593404209,3.295566845770869,2.1555454316672673,1.2321018419181797,PP
1.291030341016704,1.2497075821166135,1.25876955206327,1.3587992399889182,1.6716560683383113,2.0464580181839196,2.21982925622886,2.048941069436032,2.1561324708889402,1.8860376230684968,3.110653385323233,1.8329817258939334,1.736054871894713,1.4976150156721686,1.9817308369560291,2.9358597215677924,1.8023678807681167,1.2175822754267995,PP
1.237525520669636,1.2268218021034454,1.307815091493619,1.2046003696882077,1.2399266697832931,1.2468978924970975,1.0498371108637579,1.0690916154842205,1.15189095237699,1.0911130281403356,1.3541520821507942,1.0732428724194414,1.1563078801741584,1.1664898987926307,1.103778438749276,0.9980830812168506,1.1766069054398782,1.0572817574187838,PP
1.6964624938841695,1.5767674439364203,1.5449234529512954,1.5872127044148132,1.628258565332318,1.6329045831978288,1.8184611772774104,1.7672581305939827,1.6619040328546562,1.6567691581792203,2.0697604400077925,1.6167623256107435,1.4454795384914458,1.336082748915218,1.5964946537396105,1.940514976044596,1.5655450841765552,1.1751108436704727,PP
1.7972853749371287,1.7465969307591815,1.7320696314236628,1.6848991383694447,1.728029962830269,1.6374202454082352,1.7514389656942726,1.7190595979620698,1.7906251143056984,1.6152542668316046,2.176711648991375,1.5317212207393398,1.5920382507262563,1.5010515283889871,1.7005969474571723,1.884811420941455,1.566618820364632,1.1793728199973632,PP
1.9187408190990962,2.5371363529853848,2.6059772049057583,2.0362073639099068,2.447473503596388,2.227544453105473,1.7318346680598042,1.9262770418761022,2.10251639926547,1.7955104185352684,2.2121596943467323,1.7484459649068917,2.0624001203029407,1.6658829554153909,1.7283253344610243,1.8026960422934992,2.000681861103562,1.3404873834318796,PP
1.3581562192759358,1.498252974920096,1.5683706297905815,1.314964955327866,1.4039551984896042,1.3789151065055516,1.0488547077178239,1.1199376780079036,1.328159210410815,1.1246326809150204,1.4216261940384556,1.0790971786747727,1.3070726409117663,1.1641572017020363,1.2021131935672413,1.0622591701743356,1.1796203767929825,1.0622681779126828,PP
1.5266476726001383,1.6768316460226562,1.7441290330067265,1.5462424838092097,1.6320340139887433,1.589801343148266,1.2047511464956357,1.384002811577941,1.5401128405594997,1.3701277567055317,1.619632941391099,1.2330687417976531,1.4460834931394346,1.331317788059203,1.396922125542666,1.179181740159039,1.3725439784473539,1.05547632755802,PP
2.030254812384294,2.223916874345438,2.6993216720741002,2.3688076939853784,2.3606908244279006,2.3494421577457136,2.5586127411291315,2.262624341440423,2.3389823964794645,2.0932319074952335,3.8064301151054627,2.0799221472718843,2.031849116685533,1.835779081851173,2.1983719261701262,3.3317813906395806,2.0007496478652445,1.3441769389817237,PP
2.8771303043115593,3.081764812229148,3.8099312011537227,3.30039391901546,3.363535197905878,3.35211226082593,3.538468281502582,3.1010453326297593,3.206428155286433,2.84544537262968,5.5841154763079475,2.8311868688928485,2.6233158619719736,2.335617909638121,2.8979674293850533,4.797372854950467,2.6013428423698244,1.4658225845462318,PP
1.2994972857533102,1.4248946761441288,1.3254630064314346,1.534623996523503,1.5654377360692249,1.4699020816179484,1.784207445351485,1.5677917538453774,1.6541044896691075,1.4253774518125852,1.281818264873279,1.3833761995792384,1.3026935464427634,1.3338876499568673,1.5420223190109108,1.4692951342913212,1.37298258322803,1.0621165463181519,PP
1.5867180050741103,1.8116927588838823,1.746289644165009,2.097428541170169,2.206805014832084,1.9235188356482182,1.8202058225370572,1.8216210433765498,1.8901484847085053,1.75179550184118,1.7843931182625203,1.459303029190144,1.5921030897472168,1.5021399460855513,1.6986965068124809,1.6283012175927334,1.5684441969278817,1.1737321775645988,PP
1.7649689275993121,2.3002074808034814,2.7480029716848358,2.232814930210394,2.744857633856098,2.805099449308092,2.6198537657510155,2.221197272366936,2.46232985252152,1.7120318743636507,4.214399045583283,2.3061635210447426,1.9463443400209666,2.000289392897329,2.400288699356495,3.29772831612428,2.15784250148695,1.2282565313049787,PP
1.2942374034461128,1.2519389770576057,1.263705771883219,1.3520397554523822,1.671523894189078,2.0509479326008746,2.2238502456197344,2.051150725005819,2.151320143031418,1.888644080185884,3.1144023785900794,1.8301387867423293,1.7390838847953929,1.5010123595264466,1.9828174793746007,2.931274693298495,1.8003692780472162,1.2234100046904834,PP
1.239548090221544,1.2282493871537115,1.3064377276934278,1.2079088258244495,1.2471000548049143,1.2468560265053157,1.05314941735231,1.0763434507621865,1.1519792637690864,1.090505001010171,1.3526621827168315,1.0751058945159941,1.1592409580492555,1.167666903896289,1.1003470521036933,0.9997584555092593,1.1741224359730316,1.0609802992544424,PP
1.6911464777701046,1.5778648797716561,1.5452484014718395,1.586960062091999,1.6256636891986926,1.6382670620675346,1.8169940331089574,1.7720855043605728,1.6609827383724594,1.653405350314027,2.07059601091882,1.6184313578715581,1.4484743755663252,1.3366810892363463,1.5980508623574077,1.943063206838987,1.5716021579833412,1.176340222240041,PP
1.7963686450660001,1.7429179994696054,1.7284333519676915,1.6857934310899516,1.7220888748775771,1.6385061471074607,1.7509886675597153,1.7235599606270113,1.7885369623370442,1.6175868212984232,2.179792837445358,1.5335388399683216,1.5972704178762684,1.5029336105666626,1.7025121925179336,1.884721913087684,1.5666678161244674,1.1756518784588008,PP
1.9190834067469282,2.535202123586855,2.610826268776863,2.0378253446272714,2.4412690519268487,2.2291619005643972,1.7304145876128403,1.9234882038741117,2.104239091357132,1.7958534423748487,2.209505010723969,1.75026733379511,2.058563785456854,1.6677519681417985,1.7274127142982847,1.7994853560955748,2.0013231757275136,1.3391860283134807,PP
1.3635196087229988,1.491583179424981,1.5666331247883194,1.3162534218630122,1.3994554091409672,1.3814469480402782,1.0509932102624036,1.121600598922878,1.32808127449571,1.1299013795010857,1.4210198292582386,1.0737112364074,1.30640359482713,1.1685948508807786,1.199668005253807,1.0602319386126027,1.179244536871234,1.058881815739579,PP
1.5226567947666212,1.6783802638558845,1.7505708661313983,1.550359113601352,1.6244116879892128,1.58845528356107,1.2019763572984934,1.3834308674473648,1.5432084497207128,1.3731020763247943,1.614895028776217,1.2329708811848408,1.446253102678421,1.330741927120367,1.3970115698707786,1.1763116844520718,1.3702223730382128,1.0566239799883832,PP
2.028497596017621,2.224768648062715,2.7029623980421333,2.367575174673499,2.362638740727499,2.345840487889966,2.562991598125045,2.259587553519108,2.33888231826256,2.0939922063089735,3.8029752254675064,2.0834438130236967,2.027367657563333,1.83505247745339,2.199341566963757,3.3367579522762325,2.002809666946352,1.3421442864059587,PP
2.875472242726488,3.078762590907018,3.8087274252859435,3.300201610569098,3.358895528893795,3.3568732346630323,3.539956269343246,3.0998186499750595,3.205487349214194,2.8456179271231243,5.587373423068963,2.832794160077678,2.622254486654403,2.335857333423512,2.89796066495695,4.79824672244179,2.602374054286591,1.4635070009646856,PP
1.2951441542208595,1.4265184172997545,1.3261347400418442,1.5358920748873073,1.5629275009561556,1.4693926203960963,1.7857399151012525,1.5676491800266332,1.6539018556789364,1.4321448601251867,1.2829414823864536,1.382024727136989,1.3056225503450118,1.330708174420148,1.5480808176784162,1.4728685758817537,1.3709407332704857,1.059730026446686,PP
1.587844729296798,1.811432792408931,1.741900932394078,2.0971765294474554,2.2135465720448297,1.9243722131214698,1.8221109924941385,1.8195863431728856,1.8869553812860134,1.7482222123368736,1.7845304982930499,1.4636060112663511,1.5953182571507865,1.502745891205528,1.698656616069424,1.626258332118667,1.5702348016510288,1.1792589751094489,PP
2.2433524806271548,1.7827662527344457,1.850304893144158,1.744316789102811,1.8338115096629328,1.8124707737270904,1.4264235367156646,1.6827659351687585,2.0056835021624884,1.564497744106273,2.0686180863128594,1.4149101193762597,1.5936583277513794,1.498754922161002,1.5035179072732756,1.1361194294598922,1.2017926952357387,1.0970690957888372,PS
2.1088469959353,2.2971464529807006,2.8563820958959147,2.3197119153693375,2.3465889600844068,2.351912770661104,2.4929424774604567,2.195828697172575,2.2152328542555217,1.9628034676911497,3.6693498283113515,1.997584620632163,1.8856645198815984,1.8097068808383763,2.103797396161007,3.133927637887262,1.876055711542141,1.341916469948516,PS
1.9949217948119145,2.135096415299065,2.5994130477846396,2.3372990627488774,2.4406793667872537,2.42755966317585,2.4938921766656112,2.2200339916621794,2.3415414510032844,1.9063763287438196,3.3990660537116453,2.0807155800016486,1.8846272144678002,1.7579020253953082,2.203799501927305,3.00992763612322,2.0010623852335767,1.2177211575772522,PS
1.8059576975013498,2.471680117842462,3.0661516850168464,1.8165754116698913,2.3716661407826907,2.6375232683536662,1.8469805756910345,1.7558000256295716,1.931982109984922,1.5451508656324042,3.8562613296780675,1.9096582466428038,1.8844793709129968,1.8331533386778052,1.9038329907341394,2.418882297700838,1.9616169073493575,1.2649293060268365,PS
1.3645206894070039,1.5098793658441487,1.6292161604900919,1.297502827940032,1.5291450865805127,1.5436099039359554,1.3135863557080047,1.276978870269265,1.3082280281067828,1.16673039570758,1.6363387742467825,1.305509120396649,1.159692633597759,1.223779406895122,1.2985981163694544,1.2962150035041184,1.3729735704490977,1.057974831901397,PS
1.650157762563872,2.0079068089167436,2.3355326616946472,1.5854841816755054,1.9054434227256447,1.9670105671517142,1.49901669238952,1.5484530960147225,1.7084079805295977,1.411476659736661,2.3953987324166817,1.5321244870340984,1.5932238280299695,1.5396693542277633,1.5986992096350823,1.648868437972942,1.652482570324701,1.1778535039464062,PS
2.241544963396909,1.7827962409638507,1.8499196120895307,1.7425106696650488,1.8368733995240276,1.8180901320164824,1.4249504516734608,1.683652132458951,2.001865291700581,1.5641461144473425,2.0746447636689394,1.4169145654256996,1.595250970149189,1.4996511746692145,1.5068557386530155,1.1338430366049317,1.1984338765316631,1.0954694693889966,PS
2.1083185787331713,2.303726216288929,2.855619859799097,2.3213406621568833,2.3412282788146217,2.3509018336472542,2.491078094665531,2.1954652450455563,2.2176064835659592,1.9606364888095291,3.6651213953158877,2.0016653405428193,1.8852154073861387,1.8170595620873926,2.098595791571739,3.1315547012222784,1.8795323154000285,1.3410194505142738,PS
1.99159036704726,2.1383250042924193,2.599401004969493,2.335739064980327,2.4438461806782366,2.4320380139079636,2.489467846823263,2.214850245731067,2.33996023827748,1.906116884831279,3.405337935544116,2.0797884548740355,1.8858365995129944,1.753592638535418,2.197097934757734,3.01053963157079,2.0039931428192497,1.2166783495905913,PS
1.8016265918455876,2.476885881755949,3.070814343929707,1.818808532328672,2.3715184314065634,2.633855549613903,1.8489256268006182,1.7579745125590827,1.9278795664637025,1.5383204485248188,3.857667475255606,1.9070328595892012,1.8837888651107613,1.8371400898210914,1.9023914539364848,2.417638672403285,1.9632103861118064,1.257877254210425,PS
1.3684373067771018,1.5137189594321154,1.6262581658891904,1.302184477920456,1.5310554019500708,1.5457327651979311,1.311048649773404,1.2748469521215735,1.3071588667883813,1.161907256926,1.6397163712925589,1.3081536002281657,1.1627549862912925,1.2227238000393796,1.300792991654282,1.2930838740693933,1.373066506451868,1.058008720422692,PS
1.6524478777176348,2.0136567467298248,2.3332576721730343,1.5872037454235082,1.9060747098762407,1.965703921840549,1.4971824097296271,1.5508215987250178,1.7061120531130585,1.408704796512956,2.3940858468765858,1.5324581591431345,1.5949374610552418,1.5424716638685565,1.5963474597029812,1.6456205190347102,1.654520660838775,1.1751558168656637,PS
2.243685151211527,1.7798248407421977,1.847172550421618,1.7467471056632056,1.8355242077854472,1.815391179604937,1.428136922466872,1.6822719088230544,2.0082555803191067,1.5609902713367259,2.071597442822268,1.4151675846558291,1.5952282240463878,1.503463286738435,1.5068841937904578,1.1295589468107825,1.2032412615109254,1.098225924366249,PS
2.1093412796038975,2.3019901688835787,2.8621300053309344,2.321568241457908,2.3446826168333517,2.351043624999512,2.4906278528095265,2.1949643314114073,2.220621501787149,1.9658505348906812,3.664514544422527,2.0036912258881685,1.885762747039664,1.8107910612716163,2.1001145520282103,3.1344502058355044,1.8765732369384573,1.3427356831646131,PS
1.9917138923111022,2.134892040537666,2.603433245166945,2.3411491551236896,2.4449742146442235,2.431743754271888,2.488000158892713,2.219501917877654,2.337387354449205,1.9042006104061933,3.403161780574685,2.0819640610823598,1.884965058093247,1.760421238354834,2.2035596507929043,3.0082760530615635,2.00281923984757,1.2222908614069221,PS
1.8026043742967117,2.4745333312701767,3.0725606604411464,1.8156051033208098,2.370543619366273,2.6357541244537974,1.8506359128426797,1.7550732695442395,1.928191051151609,1.540096696779745,3.854741799667866,1.9049171695557126,1.8869521419912814,1.83000493423764,1.9020275216776994,2.420785702262932,1.9611585743718067,1.2635911504901574,PS
1.3646385545591828,1.512143570008107,1.6294010735118625,1.2988657735945903,1.529459674927691,1.5479276477512587,1.3101144581204172,1.2749601682345757,1.3037023859606383,1.1675539714165288,1.635984412528741,1.3076540035415156,1.1574637863121624,1.2249120436582301,1.2969066077251532,1.2953672206255145,1.36956489231929,1.0616334774562501,PS
1.6531293471228126,2.0088232000132287,2.340284338689927,1.580684108821374,1.906377691479679,1.9693266094263169,1.4979672726064326,1.5538118576108833,1.708898555576089,1.4131273753680682,2.3904024207243384,1.5351402555331994,1.5906733901918935,1.542527151565483,1.5968596210890675,1.649910447788259,1.6580967053931133,1.1768237039273688,PS
2.242902142522927,1.7823301361781896,1.8460551137923513,1.7422898281318369,1.8378368741879125,1.81307891669564,1.4219513324337194,1.681531648837017,2.004029878461793,1.5628319302151688,2.068471648184737,1.413298454834685,1.5933577889889337,1.4983005933554137,1.5041393301014077,1.135175295563192,1.2000530934560167,1.0976491175824026,PS
2.1123734593212156,2.303648987515415,2.862649293488643,2.3201105299722204,2.3409320958236695,2.3507377170155386,2.4879178847740366,2.192400719160726,2.2160826409026395,1.9596978793575193,3.664340477326912,2.0034388642240906,1.8856854320382883,1.8164792742367,2.1024964567097553,3.1297320412925855,1.8816588223237989,1.3434342378218562,PS
1.9957534217376605,2.1350588779574347,2.6048761187141216,2.3397718745701925,2.442716711277809,2.4271327659193256,2.490408577787039,2.218544887708514,2.3377936562532815,1.9068500601870773,3.404355976446526,2.08455123534457,1.8836142237052553,1.759896427558217,2.2011929218702657,3.005618474203741,2.001684377669869,1.2185871599822748,PS
1.8032763020560905,2.4761346338286705,3.0692124835889407,1.8140507790716216,2.373142837028385,2.633732621873288,1.8509668319116939,1.7611973672334493,1.9299150552516335,1.5413557421144446,3.8550008584463376,1.9104268784466818,1.881093103137765,1.8345852683713224,1.8965059398051376,2.4198781224138686,1.959641119540387,1.257435399116139,PS
1.366008521552272,1.5134861743683772,1.624946719197875,1.3009419912330167,1.5346473233726963,1.5457556887074484,1.3134041054613574,1.277980643753375,1.3067012997930258,1.1635241182665237,1.6367089040713492,1.3085384098157788,1.157757574438606,1.2262458335864868,1.2961758625644086,1.2978397506779102,1.3758204159290788,1.0621687736453607,PS
1.6557130573359393,2.0080549196278183,2.3367787417858947,1.587325409203564,1.9013880367613407,1.9709484194844027,1.4925123478772693,1.5544656453070118,1.7080782076220713,1.406687364954917,2.3915108207226194,1.5338495448366014,1.5967544949832517,1.5409690776310654,1.5967888188629862,1.6486108730058917,1.656600171100837,1.1744544517105309,PS
2.241483141933211,1.7868019260341927,1.8472169620317822,1.7452280771743764,1.8339066005388835,1.8185686642655325,1.4241264869461763,1.6863315373395376,2.0038180288114154,1.5595951378367952,2.0720210936396395,1.4129376008864505,1.5965870293993003,1.4979381879549747,1.503357366635579,1.1305657001885967,1.1974010662633623,1.099371391884651,PS
2.1119762946589216,2.3025288861993554,2.8585920233613353,2.318828831161669,2.3459424120254257,2.3568137587575224,2.4954161175520304,2.1912931652842724,2.2134299002440043,1.9639913376538958,3.6685720335024206,2.000551432077683,1.8856584978073132,1.812865259108885,2.0994047464364165,3.130117577408277,1.877642885982358,1.3446908453149533,PS
1.9881911415244058,2.1332117256483456,2.59996249643656,2.3378330138535404,2.4405004998752284,2.4329206911441013,2.490946190473513,2.2157212576793226,2.3407934212382524,1.9028425395480377,3.3991784488846974,2.084568233627296,1.8831516400295243,1.7583132945710114,2.199262108637973,3.010501893658865,2.003436547596131,1.2231346520126969,PS
1.8029297870552745,2.4787902635977566,3.070225914009677,1.817105320297557,2.373046835445773,2.633148752193751,1.8444387362679395,1.7615159743951367,1.9338119633108408,1.541976195974595,3.856790617736097,1.9073553709898459,1.8873567600336538,1.836814294796507,1.900524460999306,2.4162764664605705,1.9572070711480194,1.262371859674849,PS
